experiment,model,n_clusters,n_features,MSE_mlp,MSE_mlp_noFS,MSE_lgbm,MSE_lgbm_noFS,MSE_pi-lgbm,MSE_pi-lgbm_noFS,MSE_mlp_TS,MSE_mlp_noFS_TS,MSE_lgbm_TS,MSE_lgbm_noFS_TS,MSE_pi-lgbm_TS,MSE_pi-lgbm_noFS_TS,MSE_S_mlp,MSE_S_mlp_noFS,MSE_S_lgbm,MSE_S_lgbm_noFS,MSE_S_pi-lgbm,MSE_S_pi-lgbm_noFS,MSE_Y_mlp,MSE_Y_mlp_noFS,MSE_Y_lgbm,MSE_Y_lgbm_noFS,MSE_Y_pi-lgbm,MSE_Y_pi-lgbm_noFS,MSE_Y_mlp_TS,MSE_Y_mlp_noFS_TS,MSE_Y_lgbm_TS,MSE_Y_lgbm_noFS_TS,MSE_Y_pi-lgbm_TS,MSE_Y_pi-lgbm_noFS_TS,R2_mlp,R2_mlp_noFS,R2_lgbm,R2_lgbm_noFS,R2_pi-lgbm,R2_pi-lgbm_noFS,R2_mlp_TS,R2_mlp_noFS_TS,R2_lgbm_TS,R2_lgbm_noFS_TS,R2_pi-lgbm_TS,R2_pi-lgbm_noFS_TS,R2_S_mlp,R2_S_mlp_noFS,R2_S_lgbm,R2_S_lgbm_noFS,R2_S_pi-lgbm,R2_S_pi-lgbm_noFS,R2_Y_mlp,R2_Y_mlp_noFS,R2_Y_lgbm,R2_Y_lgbm_noFS,R2_Y_pi-lgbm,R2_Y_pi-lgbm_noFS,R2_Y_mlp_TS,R2_Y_mlp_noFS_TS,R2_Y_lgbm_TS,R2_Y_lgbm_noFS_TS,R2_Y_pi-lgbm_TS,R2_Y_pi-lgbm_noFS_TS,R_mlp,R_mlp_noFS,R_lgbm,R_lgbm_noFS,R_pi-lgbm,R_pi-lgbm_noFS,R_mlp_TS,R_mlp_noFS_TS,R_lgbm_TS,R_lgbm_noFS_TS,R_pi-lgbm_TS,R_pi-lgbm_noFS_TS,R_S_mlp,R_S_mlp_noFS,R_S_lgbm,R_S_lgbm_noFS,R_S_pi-lgbm,R_S_pi-lgbm_noFS,R_Y_mlp,R_Y_mlp_noFS,R_Y_lgbm,R_Y_lgbm_noFS,R_Y_pi-lgbm,R_Y_pi-lgbm_noFS,R_Y_mlp_TS,R_Y_mlp_noFS_TS,R_Y_lgbm_TS,R_Y_lgbm_noFS_TS,R_Y_pi-lgbm_TS,R_Y_pi-lgbm_noFS_TS
test1_linreg_nc10_nv8_nd9_noTS,linreg,10,29,0.3411344834928285,0.4027001696054689,0.4076370563215445,0.4192817378627674,0.4289068659164906,0.4320918572739458,0.3411344834928286,0.4027001696054688,0.4076370563215445,0.4192817378627674,0.4289068659164906,0.4320918572739458,0.0007161197374214,0.0048588433915027,0.0008621488649721,0.0010213828053,0.0016234864242765,0.0002873277986168,1.466743041051116,2.530750469202341,1.873454958532408,1.7757820259684207,2.0619819780231974,1.6000315312068747,1.4667430161924837,2.530750436945633,1.8734549585324067,1.7757820259684205,2.061981978023197,1.6000315312068747,0.2125631195425147,0.0704517407121145,0.0590559807904697,0.0321766937337737,0.0099591192129413,0.0026072395872883,0.7874130810718095,0.7490468057296645,0.7459702550235554,0.7387135656809766,0.7327154141711092,0.7307306031002327,0.999156010637816,0.994273566387499,0.9989839066951632,0.998796240101558,0.998086625462003,0.999661367236762,0.07570000274934,-0.5948073972449206,-0.180598349237637,-0.1190476285090358,-0.2994027469541827,-0.0082946354636519,0.8540620068495944,0.7481953990201311,0.8135949829741573,0.8233132441870217,0.7948369220354832,0.840800066498453,0.4628067731345829,0.3459694388474729,0.2521786790913984,0.1854485642456343,0.1197632510014479,0.1114023672926685,0.88765697733731,0.866918140909851,0.864653885743674,0.86032536418442,0.857210020141379,0.8558664225260834,0.9996621994662016,0.9995070886221346,0.999912602003422,0.999906420524592,0.9998916691747102,0.9998610049542408,0.355450695496818,0.1099609472175234,-0.0978889285413326,-0.0027467326738634,0.0144337669669565,-0.2249487664180574,0.925163553677368,0.8976068980511095,0.9077686838796356,0.914553785345938,0.9032812093040834,0.9198376510228778
test2_linreg_nc10_nv8_nd9_noTS,linreg,10,24,0.3720576336662491,0.4179207302008801,0.4058274585371807,0.4192817378627674,0.4287741849542024,0.4320918572739458,0.3720576336662491,0.4179207302008801,0.4058274585371807,0.4192817378627674,0.4287741849542024,0.4320918572739458,0.0006125596415419,0.0049755688545188,0.0008561769593752,0.0010213828053,0.0013055677894815,0.0002873277986168,1.600715178504282,3.307351745584751,1.8554216248440727,1.7757820259684207,1.9534835143632083,1.6000315312068747,1.6007151763336982,3.307351762568685,1.8554216248440727,1.7757820259684205,1.9534835143632083,1.6000315312068747,0.1411835607914905,0.0353182923683714,0.0632330549449567,0.0321766937337737,0.0102653851816307,0.0026072395872883,0.7681425073332288,0.7395617133748591,0.7470979534418986,0.7387135656809766,0.7327980977998192,0.7307306031002327,0.999278062320938,0.9941359985424396,0.9989909449382564,0.998796240101558,0.9984613113305606,0.999661367236762,-0.0087254506626532,-1.084199565835482,-0.1692342521790255,-0.1190476285090358,-0.2310300825843139,-0.0082946354636519,0.8407320451772439,0.670925122163057,0.8153892635667581,0.8233132441870217,0.8056323019156918,0.840800066498453,0.3868267772895433,0.3368967709815363,0.2548653825432475,0.1854485642456343,0.1227619601098208,0.1114023672926685,0.8765591603327567,0.861670366226206,0.8649689085214367,0.86032536418442,0.8572284390306959,0.8558664225260834,0.9996946857868264,0.9997965204727824,0.9998833843591316,0.999906420524592,0.9998898496222316,0.9998610049542408,0.2698431159144005,-0.1042949923286232,-0.0204277748820411,-0.0027467326738634,0.007266516421767,-0.2249487664180574,0.9192439124305454,0.8612669687306682,0.9067990030329296,0.914553785345938,0.9064303420875826,0.9198376510228778
test3_linreg_nc10_nv8_nd9_noTS,linreg,10,29,0.4207917912545672,0.4167790841398315,0.4011972654704097,0.4192817378627674,0.429792128153457,0.4320918572739458,0.4207917912545671,0.4167790841398315,0.4011972654704097,0.4192817378627674,0.4297921281534571,0.4320918572739458,0.0057354317258408,0.0058931096374403,0.0010120854423033,0.0010213828053,0.001018080660765,0.0002873277986168,3.1730230009505416,2.977081097807185,2.0049159402886,1.7757820259684207,1.8429842241375545,1.6000315312068747,3.1730230331494247,2.9770810571062847,2.0049159402886,1.7757820259684205,1.8429842241375545,1.6000315312068747,0.028691054521964,0.0379535410940183,0.0739208773752292,0.0321766937337737,0.0079156783765701,0.0026072395872883,0.7377725362233476,0.7402731601220184,0.749983379940062,0.7387135656809766,0.7321637397420886,0.7307306031002327,0.9932404553160744,0.9930546225941324,0.9988071975924014,0.998796240101558,0.9988001318737216,0.999661367236762,-0.9995493886598624,-0.8760723408963327,-0.2634413433238678,-0.1190476285090358,-0.1613965538793957,-0.0082946354636519,0.6842905617645899,0.7037863960327437,0.8005148785228107,0.8233132441870217,0.8166267600327911,0.840800066498453,0.2508583834545315,0.3241589786585587,0.2784475478332486,0.1854485642456343,0.1085035586219924,0.1114023672926685,0.8606583656188221,0.8621596968057044,0.866708141646201,0.86032536418442,0.8568031706472452,0.8558664225260834,0.9993801896930934,0.9993735589836252,0.9998976112195782,0.999906420524592,0.9998955207403044,0.9998610049542408,0.1293741463571427,-0.0083910217554415,-0.1668857433309528,-0.0027467326738634,0.015643414035591,-0.2249487664180574,0.8827777482878549,0.8808095000916834,0.8999200479653978,0.914553785345938,0.9102392789066124,0.9198376510228778
test4_linreg_nc10_nv8_nd9_noTS,linreg,10,31,0.3770340984215536,0.4017342852646247,0.4062376332457148,0.4192817378627674,0.4279253408433119,0.4320918572739458,0.3770340984215536,0.4017342852646247,0.4062376332457148,0.4192817378627674,0.4279253408433119,0.4320918572739458,0.0008807044878304,0.0026934306095409,0.0010442074978241,0.0010213828053,0.0013502662531191,0.0002873277986168,1.9024988414051829,2.2216796794235814,1.894250514161644,1.7757820259684207,1.973234521539916,1.6000315312068747,1.9024988714768687,2.2216797122896623,1.8942505141616428,1.7757820259684205,1.973234521539916,1.6000315312068747,0.1296964433283096,0.0726812806414984,0.0622862532917681,0.0321766937337737,0.0122247624683551,0.0026072395872883,0.7650412925318023,0.7496487219415897,0.7468423422922525,0.7387135656809766,0.7333270773164512,0.7307306031002327,0.9989620377988284,0.9968256331121133,0.9987693398547434,0.998796240101558,0.9984086315539188,0.999661367236762,-0.1989009831060866,-0.4000397234620312,-0.1937031204708819,-0.1190476285090358,-0.2434766089138649,-0.0082946354636519,0.8107051717928142,0.7789473172497623,0.8115258668294242,0.8233132441870217,0.8036671162504139,0.840800066498453,0.3777402056633234,0.3438156917171693,0.2573989368500683,0.1854485642456343,0.1336539253904846,0.1114023672926685,0.8748590444440572,0.8662177042411425,0.8649766069196617,0.86032536418442,0.8575327178350718,0.8558664225260834,0.99957747141162,0.998970980611784,0.9998875831791147,0.999906420524592,0.9998902860864556,0.9998610049542408,0.0736960693717638,0.1312312945898817,-0.1107165183693194,-0.0027467326738634,0.0042399595482107,-0.2249487664180574,0.9020550247312168,0.8934088605589946,0.9070500876818052,0.914553785345938,0.9057138616068332,0.9198376510228778
test5_linreg_nc10_nv8_nd9_noTS,linreg,10,20,0.3586167430825732,0.3959616617575484,0.4050781532396632,0.4192817378627674,0.4296061276778794,0.4320918572739458,0.3586167430825732,0.3959616617575484,0.4050781532396632,0.4192817378627674,0.4296061276778794,0.4320918572739458,0.0004528184658084,0.0033415024231429,0.0008683100669466,0.0010213828053,0.0010321644096963,0.0002873277986168,1.5946491303435295,2.41336675705038,1.803074657336399,1.7757820259684207,1.8421674505852623,1.6000315312068747,1.5946491094273167,2.413366726880211,1.8030746573363985,1.7757820259684205,1.8421674505852623,1.6000315312068747,0.1722090169207376,0.0860061623712089,0.0649626679115095,0.0321766937337737,0.0083450211763738,0.0026072395872883,0.7765185515477523,0.7532460839934609,0.7475649027309439,0.7387135656809766,0.7322796508268237,0.7307306031002327,0.999466326721396,0.996061842243032,0.9989766453551204,0.998796240101558,0.9987835333446538,0.999661367236762,-0.0049027986088294,-0.520835500475888,-0.1362466731899005,-0.1190476285090358,-0.1608818462782628,-0.0082946354636519,0.8413356066879245,0.7598748431261384,0.8205976820158267,0.8233132441870217,0.8167080273657621,0.840800066498453,0.4241697621294666,0.3487623895918554,0.2642639777868112,0.1854485642456343,0.1118268548192801,0.1114023672926685,0.8813213824739956,0.8688000426200946,0.8653355340191171,0.86032536418442,0.8568791144177571,0.8558664225260834,0.999737515923578,0.999532901140737,0.9998529787562078,0.999906420524592,0.9998904741822344,0.9998610049542408,0.2629554995742843,0.0861201264997709,-0.0438471219604206,-0.0027467326738634,0.0175623569241075,-0.2249487664180574,0.9175609971062364,0.8922955304827653,0.910369087651375,0.914553785345938,0.9103298535162938,0.9198376510228778
test1_lgbm_nc10_nv8_nd9_noTS,lgbm,10,17,0.3831892651151891,0.413889029085378,0.4288600668677116,0.4192817378627674,0.4316691875286528,0.4320918572739458,0.3831892651151891,0.413889029085378,0.4288600668677116,0.4192817378627674,0.4316691875286528,0.4320918572739458,0.0006182670972342,0.0023148975079927,0.0008132602243165,0.0010213828053,0.000259414772179,0.0002873277986168,1.7186443980736057,2.7340562606828573,1.7557633016926013,1.7757820259684207,1.5900061520932744,1.6000315312068747,1.718644405443237,2.7340562506585147,1.7557633016926009,1.7757820259684205,1.5900061520932744,1.6000315312068747,0.115488541475919,0.0446246225781541,0.0100671449293731,0.0321766937337737,0.0035828833928909,0.0026072395872883,0.7612055386394027,0.7420741738842992,0.732744578228307,0.7387135656809766,0.7309940008604239,0.7307306031002327,0.9992713357476602,0.997271756706041,0.9990415248426444,0.998796240101558,0.9996942643853096,0.999661367236762,-0.0830411107837225,-0.722924959249386,-0.1064323944324237,-0.1190476285090358,-0.001976924980092,-0.0082946354636519,0.8289983230186773,0.7279668776489582,0.8253050671675928,0.8233132441870217,0.8417975716457479,0.840800066498453,0.3400486664787565,0.3289501907523964,0.1073528115817352,0.1854485642456343,0.1482514497331848,0.1114023672926685,0.8730144474043104,0.8620243890756025,0.8571707455474004,0.86032536418442,0.856006860517264,0.8558664225260834,0.9996787584552128,0.999694908358516,0.9998253247825396,0.999906420524592,0.999879984088407,0.9998610049542408,0.1098445951469511,0.0121563561904193,-0.0815035491631654,-0.0027467326738634,0.1304889935467737,-0.2249487664180574,0.910957926248993,0.8706668242009862,0.9156597913247908,0.914553785345938,0.9203742465178648,0.9198376510228778
test2_lgbm_nc10_nv8_nd9_noTS,lgbm,10,15,0.3744365009668413,0.4193231164375527,0.4075371277756734,0.4192817378627674,0.4322533231399975,0.4320918572739458,0.3744365009668411,0.4193231164375527,0.4075371277756734,0.4192817378627674,0.4322533231399974,0.4320918572739458,0.0004250380118375,0.0037039171416629,0.0006854351867236,0.0010213828053,0.0002557220851681,0.0002873277986168,1.64767583745417,2.848075735683641,1.7844452870155945,1.7757820259684207,1.596111576736568,1.6000315312068747,1.6476758370315308,2.848075710456856,1.784445287015594,1.7757820259684205,1.596111576736568,1.6000315312068747,0.1356924482337065,0.0320811800363218,0.0592866447257707,0.0321766937337737,0.0022345297499177,0.0026072395872883,0.7666600536545682,0.7386877795346064,0.746032528123191,0.7387135656809766,0.730629981402231,0.7307306031002327,0.9994990676254696,0.9956347151145002,0.9991921741912264,0.998796240101558,0.9996986164348234,0.999661367236762,-0.038318730278396,-0.7947768088782217,-0.1245069706964348,-0.1190476285090358,-0.0058243909799757,-0.0082946354636519,0.8360595534703807,0.7166221697080549,0.8224512670598731,0.8233132441870217,0.8411900941190532,0.840800066498453,0.3685416201996655,0.3396747902753425,0.2524809527547363,0.1854485642456343,0.0983358326617978,0.1114023672926685,0.8762059405582898,0.8608241052116568,0.865213576313944,0.86032536418442,0.8557927541762591,0.8558664225260834,0.999759247586774,0.9996575079844328,0.999816346463172,0.999906420524592,0.9998806706079116,0.9998610049542408,0.1700448759034222,-0.0021199700029198,-0.0658696271945334,-0.0027467326738634,-0.1081366063003044,-0.2249487664180574,0.9148348612532252,0.8753335921557697,0.9125384791797376,0.914553785345938,0.920060676120759,0.9198376510228778
test3_lgbm_nc10_nv8_nd9_noTS,lgbm,10,12,0.4007069820666358,0.4166803029626112,0.3982955404132301,0.4192817378627674,0.4316691875286528,0.4320918572739458,0.4007069820666357,0.4166803029626112,0.3982955404132301,0.4192817378627674,0.4316691875286528,0.4320918572739458,0.0005524788807443,0.0024532712641932,0.0011337906172589,0.0010213828053,0.000259414772179,0.0002873277986168,1.6488008704477284,2.4481120710880107,1.78374312149754,1.7757820259684207,1.5900061520932744,1.6000315312068747,1.6488008656098727,2.4481120408508272,1.78374312149754,1.7757820259684205,1.5900061520932744,1.6000315312068747,0.0750525930260627,0.0381815565712044,0.080618896595027,0.0321766937337737,0.0035828833928909,0.0026072395872883,0.7502889129285268,0.7403347182087248,0.7517916661712472,0.7387135656809766,0.7309940008604239,0.7307306031002327,0.9993488710423504,0.9971086750701972,0.9986637608630144,0.998796240101558,0.9996942643853096,0.999661367236762,-0.0390276942644176,-0.5427310150756648,-0.1240644858383221,-0.1190476285090358,-0.001976924980092,-0.0082946354636519,0.835947615379558,0.7564177539590017,0.8225211311229251,0.8233132441870217,0.8417975716457479,0.840800066498453,0.2754558181463965,0.3185063625705495,0.2964223839779248,0.1854485642456343,0.1482514497331848,0.1114023672926685,0.8668251796660367,0.861164565742609,0.8683585072291236,0.86032536418442,0.856006860517264,0.8558664225260834,0.999687971810476,0.9996328289933932,0.9996425699340142,0.999906420524592,0.999879984088407,0.9998610049542408,0.1192751644642554,0.0330082172659353,-0.0124712224875839,-0.0027467326738634,0.1304889935467737,-0.2249487664180574,0.9157399834935538,0.8853119495304549,0.9137047140038363,0.914553785345938,0.9203742465178648,0.9198376510228778
test4_lgbm_nc10_nv8_nd9_noTS,lgbm,10,14,0.3790546899655727,0.4133597421604358,0.4031079755521124,0.4192817378627674,0.4316691875286528,0.4320918572739458,0.3790546899655727,0.4133597421604358,0.4031079755521125,0.4192817378627674,0.4316691875286528,0.4320918572739458,0.0009719136740731,0.0026850961410574,0.0008866867515829,0.0010213828053,0.000259414772179,0.0002873277986168,1.622555479260449,2.371140915248844,1.7922678740085536,1.7757820259684207,1.5900061520932744,1.6000315312068747,1.6225554545978125,2.371140915861946,1.7922678740085536,1.7757820259684205,1.5900061520932744,1.6000315312068747,0.1250323346582913,0.0458463696169644,0.0695104068452797,0.0321766937337737,0.0035828833928909,0.0026072395872883,0.763782107806889,0.7424040129420524,0.7487926707362451,0.7387135656809766,0.7309940008604239,0.7307306031002327,0.9988545423914268,0.9968354557749612,0.9989549873480376,0.998796240101558,0.9996942643853096,0.999661367236762,-0.0224885907382401,-0.494225968766028,-0.1294365438620957,-0.1190476285090358,-0.001976924980092,-0.0082946354636519,0.8385589812222607,0.7640762267708008,0.8216729353177794,0.8233132441870217,0.8417975716457479,0.840800066498453,0.3539968346337715,0.3278887587350947,0.2755748673911735,0.1854485642456343,0.1482514497331848,0.1114023672926685,0.8747486863136249,0.8624949312560235,0.8667888311034517,0.86032536418442,0.856006860517264,0.8558664225260834,0.9994712950235318,0.9995279930470714,0.9997939150944896,0.999906420524592,0.999879984088407,0.9998610049542408,0.1905483520508955,0.0742679965782341,-0.0429543203134377,-0.0027467326738634,0.1304889935467737,-0.2249487664180574,0.9170428318633518,0.8905748540581107,0.913670155147642,0.914553785345938,0.9203742465178648,0.9198376510228778
test5_lgbm_nc10_nv8_nd9_noTS,lgbm,10,18,0.3868883652152226,0.4053108537594039,0.4126352281946319,0.4192817378627674,0.4322533231399975,0.4320918572739458,0.3868883652152227,0.4053108537594039,0.4126352281946319,0.4192817378627674,0.4322533231399974,0.4320918572739458,0.0006802148302688,0.0047551961646369,0.0011099071989968,0.0010213828053,0.0002557220851681,0.0002873277986168,1.7276512081857005,2.6346544022441214,1.8583648274446425,1.7757820259684207,1.596111576736568,1.6000315312068747,1.727651209204237,2.6346544066870874,1.8583648274446425,1.7757820259684205,1.596111576736568,1.6000315312068747,0.1069499504386056,0.064425527926512,0.0475187570321538,0.0321766937337737,0.0022345297499177,0.0026072395872883,0.7589003471940188,0.7474198892863394,0.742855512861186,0.7387135656809766,0.730629981402231,0.7307306031002327,0.9991983266893136,0.994395720759629,0.9986919088805768,0.998796240101558,0.9996986164348234,0.999661367236762,-0.0887169478791418,-0.6602847183140741,-0.1710889752487632,-0.1190476285090358,-0.0058243909799757,-0.0082946354636519,0.8281021640794024,0.7378571620849443,0.8150964208013791,0.8233132441870217,0.8411900941190532,0.840800066498453,0.3314352094620421,0.3504250171324528,0.2215614809643047,0.1854485642456343,0.0983358326617978,0.1114023672926685,0.8715204506009331,0.8660157285937047,0.8629951692217868,0.86032536418442,0.8557927541762591,0.8558664225260834,0.999664703403345,0.9995627389409888,0.9996880906121908,0.999906420524592,0.9998806706079116,0.9998610049542408,0.1464612941058108,-0.060474463666268,-0.1466218604736516,-0.0027467326738634,-0.1081366063003044,-0.2249487664180574,0.9108198604866048,0.8917803504874464,0.9092704998858666,0.914553785345938,0.920060676120759,0.9198376510228778
test1_linreg_nc11_nv8_nd9_noTS,linreg,11,31,0.3465663803388684,0.3877733947878477,0.3898798527179943,0.4035851037810981,0.4306295426899792,0.4307168432918867,0.3465663803388684,0.3877733947878477,0.3898798527179943,0.4035851037810982,0.4306295426899792,0.4307168432918867,0.0006018328403691,0.0021653730676872,0.0014642487325945,0.0016699181613756,0.0004725843469412,0.000477344441156,2.4396079219913824,2.6412548908450013,1.9620435338160915,1.8683409347046471,1.6171577937799926,1.61233314006353,2.4396079288666948,2.641254880678647,1.9620435338160915,1.8683409347046471,1.6171577937799926,1.61233314006353,0.2000247333212859,0.104907046658709,0.1000447335781129,0.0684090571360275,0.0059826838474413,0.0057811688527559,0.7840280517935846,0.7583488177558972,0.7570361231357676,0.748495335740688,0.731641882865111,0.731587479200638,0.99929070448901,0.9974479800810016,0.9982742964768004,0.9980319029203224,0.9994430314642784,0.9994374214123968,-0.5373719407411448,-0.6644441596237629,-0.2364243648377992,-0.1773756360031833,-0.0190871219498349,-0.0160467615785555,0.7572638960730527,0.7372004281393687,0.8047805971204476,0.8141038181048565,0.839096037665525,0.839576081049576,0.4548528053854535,0.3959818264275901,0.328006276507398,0.2653927937378156,0.1267385650728409,0.1217505860260283,0.8854628205958196,0.871341354699559,0.8707193859626483,0.865691283901158,0.8562372586478857,0.8562075169153869,0.9997956005912448,0.999573277382062,0.9998646274759968,0.9998904893466748,0.9998470145966558,0.9998422032135744,-0.0092870571269081,0.0555725597975692,-0.0610849808527382,0.0537266450457421,0.0019065770049278,0.020476312699941,0.8768424767179264,0.8746713023973479,0.9039579721074146,0.911093796264965,0.9188618623864836,0.9191441162809288
test2_linreg_nc11_nv8_nd9_noTS,linreg,11,24,0.3267329128006587,0.4051585262233606,0.3880520449599682,0.4035851037810981,0.4304296416685636,0.4307168432918867,0.3267329128006587,0.4051585262233607,0.3880520449599682,0.4035851037810982,0.4304296416685636,0.4307168432918867,0.0007855284154405,0.0044590661526239,0.0011427585653506,0.0016699181613756,0.0004650302042158,0.000477344441156,2.0301742374299128,2.7724572819940136,1.8848785170293367,1.8683409347046471,1.6192866302421882,1.61233314006353,2.0301742446674345,2.772457238880984,1.8848785170293367,1.8683409347046471,1.6192866302421882,1.61233314006353,0.2458061027303122,0.0647771438597989,0.1042638416094074,0.0684090571360275,0.0064441131204133,0.0057811688527559,0.7963877983440939,0.747514816193827,0.7581751695777846,0.748495335740688,0.7317664564403128,0.731587479200638,0.9990742084156036,0.994744727450692,0.9986531916070722,0.9980319029203224,0.9994519344671806,0.9994374214123968,-0.279358408089037,-0.747124197220127,-0.1877971528397584,-0.1773756360031833,-0.0204286545026293,-0.0160467615785555,0.7980017278135623,0.7241460562137709,0.8124583617778921,0.8141038181048565,0.8388842227002526,0.839576081049576,0.4964222683102255,0.3554590860314608,0.3360179938737307,0.2653927937378156,0.1371272428044613,0.1217505860260283,0.8928876557246386,0.8660093508507518,0.8714091169653799,0.865691283901158,0.8563240434876882,0.8562075169153869,0.9995893347002928,0.9996787060893502,0.9998522644433924,0.9998904893466748,0.999845683553669,0.9998422032135744,0.0595136116583338,0.043761200459391,-0.0317106299349762,0.0537266450457421,-0.013202556868909,0.020476312699941,0.8937203458070848,0.8832441933862014,0.906921725410926,0.911093796264965,0.9187106712970962,0.9191441162809288
