experiment,model,n_clusters,n_features,MSE_mlp,MSE_mlp_noFS,MSE_lgbm,MSE_lgbm_noFS,MSE_pi-lgbm,MSE_pi-lgbm_noFS,MSE_mlp_TS,MSE_mlp_noFS_TS,MSE_lgbm_TS,MSE_lgbm_noFS_TS,MSE_pi-lgbm_TS,MSE_pi-lgbm_noFS_TS,MSE_S_mlp,MSE_S_mlp_noFS,MSE_S_lgbm,MSE_S_lgbm_noFS,MSE_S_pi-lgbm,MSE_S_pi-lgbm_noFS,MSE_Y_mlp,MSE_Y_mlp_noFS,MSE_Y_lgbm,MSE_Y_lgbm_noFS,MSE_Y_pi-lgbm,MSE_Y_pi-lgbm_noFS,MSE_Y_mlp_TS,MSE_Y_mlp_noFS_TS,MSE_Y_lgbm_TS,MSE_Y_lgbm_noFS_TS,MSE_Y_pi-lgbm_TS,MSE_Y_pi-lgbm_noFS_TS,R2_mlp,R2_mlp_noFS,R2_lgbm,R2_lgbm_noFS,R2_pi-lgbm,R2_pi-lgbm_noFS,R2_mlp_TS,R2_mlp_noFS_TS,R2_lgbm_TS,R2_lgbm_noFS_TS,R2_pi-lgbm_TS,R2_pi-lgbm_noFS_TS,R2_S_mlp,R2_S_mlp_noFS,R2_S_lgbm,R2_S_lgbm_noFS,R2_S_pi-lgbm,R2_S_pi-lgbm_noFS,R2_Y_mlp,R2_Y_mlp_noFS,R2_Y_lgbm,R2_Y_lgbm_noFS,R2_Y_pi-lgbm,R2_Y_pi-lgbm_noFS,R2_Y_mlp_TS,R2_Y_mlp_noFS_TS,R2_Y_lgbm_TS,R2_Y_lgbm_noFS_TS,R2_Y_pi-lgbm_TS,R2_Y_pi-lgbm_noFS_TS,R_mlp,R_mlp_noFS,R_lgbm,R_lgbm_noFS,R_pi-lgbm,R_pi-lgbm_noFS,R_mlp_TS,R_mlp_noFS_TS,R_lgbm_TS,R_lgbm_noFS_TS,R_pi-lgbm_TS,R_pi-lgbm_noFS_TS,R_S_mlp,R_S_mlp_noFS,R_S_lgbm,R_S_lgbm_noFS,R_S_pi-lgbm,R_S_pi-lgbm_noFS,R_Y_mlp,R_Y_mlp_noFS,R_Y_lgbm,R_Y_lgbm_noFS,R_Y_pi-lgbm,R_Y_pi-lgbm_noFS,R_Y_mlp_TS,R_Y_mlp_noFS_TS,R_Y_lgbm_TS,R_Y_lgbm_noFS_TS,R_Y_pi-lgbm_TS,R_Y_pi-lgbm_noFS_TS
test1_linreg_nc10_nv8_nd9_noTS,linreg,10,25,0.423632404925597,0.4474707897204517,0.4995364351811072,0.5170453282205919,0.5667477512966459,0.5785871066572487,0.423632404925597,0.4474707897204517,0.4995364351811073,0.5170453282205919,0.5667477512966459,0.5785871066572487,0.001621105129697,0.0014915094140128,0.0010044529348123,0.0004787172763948,0.0018444936162911,0.004186821554723,2.428910806528779,2.291865214043127,2.5424527640646497,2.297932549123916,3.140395708508504,3.274981821821727,2.4289107940430394,2.291865212208078,2.5424527640646497,2.2979325491239164,3.1403957085085032,3.2749818218217266,0.255265275704062,0.2133580166713764,0.121827969237348,0.0910477917087243,0.0036722276205943,-0.0171410504662619,0.8282097557956889,0.8185428797547409,0.7974293628369027,0.7903292048319255,0.7701740153362566,0.7653729526107157,0.9989080521420026,0.9989953455331312,0.99932341819754,0.9996775444756976,0.9987575815926414,0.9971798307557316,0.0484275401684821,0.102117783219033,0.0039452975368962,0.0997407881676176,-0.2303103354628566,-0.283037030309117,0.7372701348606867,0.7520940498936074,0.7249885531144198,0.7514377595870376,0.6603103979759013,0.6457525181693937,0.5072578233458034,0.463462644481682,0.3820845127244789,0.316237730552743,0.0808407951797386,0.0033813529522876,0.9113065063509312,0.9057797220875516,0.8947959449971116,0.8901500132206752,0.8789544404785341,0.8756315551526679,0.9999511823198974,0.999966209793052,0.9998831575075046,0.9999085715163264,0.9999457842296916,0.99983698521027,0.33507249441393,0.3815733054559143,0.150437489981593,0.3300604543619387,-0.0478900435414411,-0.0021908016645314,0.8665101017848604,0.8735392637915819,0.8516821309135886,0.8669458258381795,0.8277341099544322,0.8305079319639055
test2_linreg_nc10_nv8_nd9_noTS,linreg,10,18,0.4414418768728805,0.4440756343672092,0.4983563819380733,0.5170453282205919,0.5709204406652477,0.5785871066572487,0.4414418768728805,0.4440756343672092,0.4983563819380733,0.5170453282205919,0.5709204406652477,0.5785871066572487,0.0016999145449059,0.0011885978893396,0.0009187569085611,0.0004787172763948,0.0030618336063408,0.004186821554723,2.323428705745544,1.9823968080668344,2.181430104233129,2.297932549123916,3.2722174579454224,3.274981821821727,2.3234286848050147,1.982396807699812,2.181430104233128,2.2979325491239164,3.272217457945423,3.2749818218217266,0.2239566882912415,0.2193266112749525,0.1239024720760999,0.0910477917087243,-0.0036632515126509,-0.0171410504662619,0.8209877078612042,0.819919673787642,0.7979078947726985,0.7903292048319255,0.7684819178543685,0.7653729526107157,0.9988549675082234,0.9991993814000656,0.9993811415312028,0.9996775444756976,0.9979376028199892,0.9971798307557316,0.0897521791139305,0.2233579751286944,0.1453828585817,0.0997407881676176,-0.2819540376662524,-0.283037030309117,0.7486798994361021,0.7855685572245236,0.7640395692992863,0.7514377595870376,0.6460515332465215,0.6457525181693937,0.4771897645177126,0.4699460502880561,0.3909459685842691,0.316237730552743,0.0568685795076695,0.0033813529522876,0.9075714347804658,0.906335415469914,0.8947900159177735,0.8901500132206752,0.8773407727742627,0.8756315551526679,0.9999323444605064,0.9999681280979428,0.9998159642489192,0.9999085715163264,0.9998637796559228,0.99983698521027,0.3733171996295348,0.5176294954248439,0.4198955639935988,0.3300604543619387,-0.0251349496023737,-0.0021908016645314,0.8727672568820873,0.8930221525686007,0.8754482338826269,0.8669458258381795,0.8237346394482062,0.8305079319639055
test3_linreg_nc10_nv8_nd9_noTS,linreg,10,19,0.422565044609541,0.460006857994489,0.4902783642161172,0.5170453282205919,0.5674951681520856,0.5785871066572487,0.422565044609541,0.4600068579944891,0.4902783642161172,0.5170453282205919,0.5674951681520856,0.5785871066572487,0.0010218185335426,0.0012369494613533,0.0011735669697258,0.0004787172763948,0.001668478927031,0.004186821554723,2.272513666861013,2.37524146537961,2.374180905007324,2.297932549123916,2.999576146849108,3.274981821821727,2.272513679243256,2.375241486170109,2.374180905007324,2.2979325491239164,2.999576146849106,3.2749818218217266,0.2571416673149493,0.1913199354451303,0.1381034166475503,0.0910477917087243,0.0023582882729475,-0.0171410504662619,0.8286425888066137,0.8134592879305106,0.8011836702351193,0.7903292048319255,0.7698709249148784,0.7653729526107157,0.9993117210361474,0.9991668126329176,0.9992095059627328,0.9996775444756976,0.9988761419866546,0.9971798307557316,0.1096991235070884,0.069453535374884,0.0698690302705976,0.0997407881676176,-0.1751415675029779,-0.283037030309117,0.7541872620686102,0.7430754242332553,0.7431901449329826,0.7514377595870376,0.6755425359920393,0.6457525181693937,0.5083600167839135,0.4385188485195032,0.397705032123322,0.316237730552743,0.0696920614361817,0.0033813529522876,0.9113561184780148,0.9029354845413068,0.8968471974779437,0.8901500132206752,0.8787720143023717,0.8756315551526679,0.999970681244694,0.9999481002657912,0.9998118726873564,0.9999085715163264,0.9999480220387024,0.99983698521027,0.3780826889772842,0.3288403210315878,0.2701923719010088,0.3300604543619387,-0.0027464831978393,-0.0021908016645314,0.8722826462269062,0.866557243351772,0.8623103231344009,0.8669458258381795,0.8355417110607444,0.8305079319639055
test4_linreg_nc10_nv8_nd9_noTS,linreg,10,21,0.4378537870436578,0.4485576380846708,0.5132326247202211,0.5170453282205919,0.5696724002222111,0.5785871066572487,0.4378537870436578,0.4485576380846708,0.5132326247202211,0.5170453282205919,0.5696724002222112,0.5785871066572487,0.0011409552397897,0.0011412535093212,0.0007759990370498,0.0004787172763948,0.002782568229658,0.004186821554723,2.460580689652218,1.960948558390574,2.51516381119081,2.297932549123916,3.548611873116164,3.274981821821727,2.460580688350566,1.9609485574202887,2.5151638111908103,2.2979325491239164,3.5486118731161644,3.2749818218217266,0.2302644566740321,0.2114473655798472,0.0977504250699978,0.0910477917087243,-0.0014692289486351,-0.0171410504662619,0.8224427401505718,0.8181021440042852,0.7918753218375931,0.7903292048319255,0.7689880197719584,0.7653729526107157,0.99923147264953,0.999231271740428,0.999477300718632,0.9996775444756976,0.9981257110581876,0.9971798307557316,0.0360202551807653,0.2317607388895785,0.0146362689560965,0.0997407881676176,-0.3902368584354472,-0.283037030309117,0.7338444730040226,0.7878885666366574,0.7279403383038637,0.7514377595870376,0.6161545656011213,0.6457525181693937,0.4808099288217691,0.4606592384195655,0.3321096256842277,0.316237730552743,0.0608937240767032,0.0033813529522876,0.90810084066008,0.9053703507367556,0.8913123902656181,0.8901500132206752,0.8785091560776916,0.8756315551526679,0.999952554621244,0.9999080611524672,0.9999062124546614,0.9999085715163264,0.9999334873949564,0.99983698521027,0.2696501950116748,0.5055797166357766,0.1510486552026573,0.3300604543619387,-0.0814885674579569,-0.0021908016645314,0.8594799046341294,0.8913278631809807,0.8534813865878565,0.8669458258381795,0.8088434628564873,0.8305079319639055
test5_linreg_nc10_nv8_nd9_noTS,linreg,10,21,0.4242478351617858,0.4601208366873566,0.4986408367422792,0.5170453282205919,0.5677343896830908,0.5785871066572487,0.4242478351617857,0.4601208366873566,0.4986408367422792,0.5170453282205919,0.5677343896830908,0.5785871066572487,0.0013208256148596,0.0023839154953185,0.0007674332273785,0.0004787172763948,0.002894688604346,0.004186821554723,2.4568853482265984,1.9079678879249529,2.497719491193037,2.297932549123916,3.2332972746605293,3.274981821821727,2.4568853427190227,1.9079678807124207,2.4977194911930365,2.2979325491239164,3.2332972746605284,3.2749818218217266,0.2541833653923333,0.19111956387435,0.1234024079456843,0.0910477917087243,0.0019377430576444,-0.0171410504662619,0.8279601882240483,0.8134130676054029,0.7977925434451998,0.7903292048319255,0.7697739164595466,0.7653729526107157,0.9991103151334771,0.9983942365173772,0.9994830704971314,0.9996775444756976,0.9980501887489086,0.9971798307557316,0.0374679761595851,0.2525169341286055,0.0214704163631361,0.0997407881676176,-0.266706308335908,-0.283037030309117,0.7342441903019159,0.7936193683114598,0.7298272515045059,0.7514377595870376,0.6502614426967639,0.6457525181693937,0.5091695997334739,0.4410157510090721,0.3952216527463609,0.316237730552743,0.0813582656036552,0.0033813529522876,0.911341555317882,0.9031026194761602,0.8948504951926285,0.8901500132206752,0.878993502611844,0.8756315551526679,0.9999663489303124,0.9999556440018346,0.9998809004730288,0.9999085715163264,0.9999466477033734,0.99983698521027,0.3446928073901167,0.6010271524702528,0.1751258405638908,0.3300604543619387,-0.011699211741178,-0.0021908016645314,0.8639905474442382,0.9042121696623168,0.854645512055229,0.8669458258381795,0.8315335028653419,0.8305079319639055
test1_lgbm_nc10_nv8_nd9_noTS,lgbm,10,16,0.4160953407879498,0.4443572313301763,0.4816985455277098,0.5170453282205919,0.5712410871305296,0.5785871066572487,0.4160953407879498,0.4443572313301763,0.4816985455277099,0.5170453282205919,0.5712410871305297,0.5785871066572487,0.0009052912312113,0.0018052989598115,0.000568712625012,0.0004787172763948,0.003077631552293,0.004186821554723,2.1026950994568026,2.280255725412727,2.206613726318284,2.297932549123916,3.273256229315048,3.274981821821727,2.1026951020096183,2.2802557211516428,2.206613726318284,2.2979325491239164,3.273256229315048,3.2749818218217266,0.2685152379762762,0.2188315711549345,0.153186514236703,0.0910477917087243,-0.0042269396397669,-0.0171410504662619,0.8312661652528865,0.8198054813640387,0.8046629346411769,0.7903292048319255,0.7683518901843094,0.7653729526107157,0.9993902117742544,0.9987839824227936,0.999616925194226,0.9996775444756976,0.997926961601892,0.9971798307557316,0.1762288089428531,0.106666023370018,0.1355166909354346,0.0997407881676176,-0.2823609963016784,-0.283037030309117,0.7725561589437719,0.7533498226568862,0.7613155130472496,0.7514377595870376,0.6459391716634937,0.6457525181693937,0.5192133365039278,0.4699329011564067,0.4308026880633248,0.316237730552743,0.0546305331271098,0.0033813529522876,0.9127682977149986,0.906554745118248,0.8986407090004909,0.8901500132206752,0.8772668892034596,0.8756315551526679,0.9999726969711028,0.9999622323162056,0.9999308665128172,0.9999085715163264,0.9998642378945513,0.99983698521027,0.4440837321490086,0.3927175800262931,0.3795906536590044,0.3300604543619387,-0.025205922924952,-0.0021908016645314,0.8833809571362389,0.8754274478945132,0.8733582852834496,0.8669458258381795,0.823754508531119,0.8305079319639055
test2_lgbm_nc10_nv8_nd9_noTS,lgbm,10,18,0.4541608416975397,0.4555006061769222,0.4962809211484935,0.5170453282205919,0.576814837964203,0.5785871066572487,0.4541608416975397,0.4555006061769222,0.4962809211484935,0.5170453282205919,0.5768148379642031,0.5785871066572487,0.0007142162547792,0.001552264392837,0.0007592964688723,0.0004787172763948,0.0042323853708479,0.004186821554723,2.2065945263384337,2.1556168137186065,2.3751460703940253,2.297932549123916,3.574828383819713,3.274981821821727,2.2065945452447258,2.155616794597062,2.3751460703940257,2.2979325491239164,3.574828383819713,3.2749818218217266,0.201597079696885,0.1992418086681032,0.1275510780395323,0.0910477917087243,-0.0140254483047004,-0.0171410504662619,0.8158299483323079,0.8152866507365308,0.7987495299066798,0.7903292048319255,0.7660916381221025,0.7653729526107157,0.9995189165124048,0.998954422049654,0.999488551274324,0.9996775444756976,0.9971491397718416,0.9971798307557316,0.1355242128963093,0.1554957109290258,0.06949090819271,0.0997407881676176,-0.4005076800363556,-0.283037030309117,0.7613175878212106,0.7668317374497658,0.743085745145017,0.7514377595870376,0.6133187840901413,0.6457525181693937,0.4495838693986027,0.4492711936897556,0.3965032902448844,0.316237730552743,0.0332648273631372,0.0033813529522876,0.9040463443243842,0.9037786977472642,0.8954334551939961,0.8901500132206752,0.8760471483165826,0.8756315551526679,0.9999905267358336,0.9999140679602792,0.9999375859073076,0.9999085715163264,0.9998560527224252,0.99983698521027,0.3931733967605295,0.4621283510751934,0.2842156867459527,0.3300604543619387,-0.0195647460346937,-0.0021908016645314,0.8751994471453398,0.8847365405057541,0.862457936583038,0.8669458258381795,0.811246305322668,0.8305079319639055
test3_lgbm_nc10_nv8_nd9_noTS,lgbm,10,25,0.4265684992526611,0.444873952349092,0.4848663373985989,0.5170453282205919,0.5710346345937691,0.5785871066572487,0.4265684992526611,0.444873952349092,0.4848663373985989,0.5170453282205919,0.5710346345937691,0.5785871066572487,0.0012549478620199,0.0012184334622268,0.0005628036278239,0.0004787172763948,0.003081545739767,0.004186821554723,2.0448677802931714,2.263895041823064,2.3047949162615047,2.297932549123916,3.2649860549848664,3.274981821821727,2.0448677868939464,2.2638950383944407,2.304794916261504,2.2979325491239164,3.2649860549848664,3.2749818218217266,0.2501036984173646,0.2179231890739469,0.1476176187080244,0.0910477917087243,-0.0038640014620996,-0.0171410504662619,0.8270191189237484,0.8195959420818855,0.8033783404204302,0.7903292048319255,0.7684356102474922,0.7653729526107157,0.9991546892272882,0.9991792846837516,0.9996209053906392,0.9996775444756976,0.9979243250741618,0.9971798307557316,0.1988837718974784,0.1130756354010955,0.0970523240380044,0.0997407881676176,-0.2791209966650296,-0.283037030309117,0.7788112106891757,0.7551195212332724,0.7506954726339653,0.7514377595870376,0.6468337379817694,0.6457525181693937,0.5008753923300872,0.4694718120082127,0.4215625122131612,0.316237730552743,0.0562223417531059,0.0033813529522876,0.910464287824633,0.9060027523276836,0.8979434347911198,0.8901500132206752,0.8773141165317169,0.8756315551526679,0.9999351152141592,0.9999363423265,0.9999278119021252,0.9999085715163264,0.9998628884915812,0.99983698521027,0.4661505112920676,0.3963514425544866,0.3138156570001892,0.3300604543619387,-0.0209371510433779,-0.0021908016645314,0.8850418606922847,0.8754708937565292,0.8670056330347031,0.8669458258381795,0.8243022587084299,0.8305079319639055
test4_lgbm_nc10_nv8_nd9_noTS,lgbm,10,13,0.4496198920423738,0.4469370002382614,0.4864420975879023,0.5170453282205919,0.5722822044501898,0.5785871066572487,0.4496198920423738,0.4469370002382614,0.4864420975879023,0.5170453282205919,0.5722822044501898,0.5785871066572487,0.0010623921539139,0.0021199279602727,0.0009439180478241,0.0004787172763948,0.0035036611624085,0.004186821554723,2.513729448424058,2.095714765637768,2.210129568999092,2.297932549123916,3.379436064434408,3.274981821821727,2.513729454649583,2.095714750786533,2.210129568999092,2.2979325491239164,3.3794360644344086,3.2749818218217266,0.2095799508138282,0.2142964046658474,0.1448474733733126,0.0910477917087243,-0.0060571967471123,-0.0171410504662619,0.8176713817097132,0.818759340593036,0.8027393424953886,0.7903292048319255,0.7679296991608885,0.7653729526107157,0.9992843913602096,0.9985720538705832,0.9993641934310334,0.9996775444756976,0.9976399955614502,0.9971798307557316,0.0151982081193544,0.1789634887856738,0.1341392920374741,0.0997407881676176,-0.3239589860744813,-0.283037030309117,0.7280954894529148,0.7733112079723177,0.7609352121833212,0.7514377595870376,0.6344539356351302,0.6457525181693937,0.4590022942177268,0.4656646864548583,0.4275200284624127,0.316237730552743,0.0533968627688152,0.0033813529522876,0.905302196862207,0.9060759182403316,0.897766479151863,0.8901500132206752,0.8770487178790838,0.8756315551526679,0.9999331431621994,0.999947001605758,0.9998718238519008,0.9999085715163264,0.999853061914166,0.99983698521027,0.2515379068043162,0.5093368317827036,0.3847482622234328,0.3300604543619387,-0.0248256151745117,-0.0021908016645314,0.8570569104658167,0.8913843689127954,0.8724505403607405,0.8669458258381795,0.8193229754733067,0.8305079319639055
test5_lgbm_nc10_nv8_nd9_noTS,lgbm,10,15,0.4334360905125345,0.4618985376024839,0.4782732618110104,0.5170453282205919,0.5710481689609633,0.5785871066572487,0.4334360905125345,0.4618985376024839,0.4782732618110104,0.5170453282205919,0.5710481689609633,0.5785871066572487,0.0008709694718459,0.001024791603615,0.0007338360297178,0.0004787172763948,0.0030670956752691,0.004186821554723,2.176316334367972,2.3900529925445824,2.289356575826782,2.297932549123916,3.2712724369497166,3.274981821821727,2.1763163418432407,2.390052957032207,2.289356575826782,2.2979325491239164,3.271272436949717,3.2749818218217266,0.238030652011962,0.1879944120079802,0.159208073717828,0.0910477917087243,-0.0038877945268032,-0.0171410504662619,0.8242341922611238,0.812692179234303,0.8060519462449144,0.7903292048319255,0.7684301218282438,0.7653729526107157,0.9994133303067512,0.9993097184285202,0.999505700977628,0.9996775444756976,0.9979340583830556,0.9971798307557316,0.1473862761450455,0.0636508351273699,0.1031005904229609,0.0997407881676176,-0.2815838075404451,-0.283037030309117,0.7645927135754552,0.7414733004534698,0.7523654034977653,0.7514377595870376,0.6461537540606266,0.6457525181693937,0.4891312283325056,0.4356731772788177,0.4478262450534706,0.316237730552743,0.0560762416973549,0.0033813529522876,0.9089953108766028,0.9023597743960272,0.8996457586177814,0.8901500132206752,0.8773119549709298,0.8756315551526679,0.9999518425018078,0.9999774159059838,0.9999144755578852,0.9999085715163264,0.999864225673981,0.99983698521027,0.3996245755602939,0.322145107862969,0.3237136827567539,0.3300604543619387,-0.0242367984204606,-0.0021908016645314,0.8770518735178615,0.8650093752844766,0.8677394057274921,0.8669458258381795,0.8238302413783718,0.8305079319639055
