experiment,model,n_clusters,n_features,MAE_mlp,MAE_mlp_noFS,MAE_lgbm,MAE_lgbm_noFS,MAE_pi-lgbm,MAE_pi-lgbm_noFS,MAE_S_mlp,MAE_S_mlp_noFS,MAE_S_lgbm,MAE_S_lgbm_noFS,MAE_S_pi-lgbm,MAE_S_pi-lgbm_noFS,MAE_Y_mlp,MAE_Y_mlp_noFS,MAE_Y_lgbm,MAE_Y_lgbm_noFS,MAE_Y_pi-lgbm,MAE_Y_pi-lgbm_noFS,RMSE_mlp,RMSE_mlp_noFS,RMSE_lgbm,RMSE_lgbm_noFS,RMSE_pi-lgbm,RMSE_pi-lgbm_noFS,RMSE_S_mlp,RMSE_S_mlp_noFS,RMSE_S_lgbm,RMSE_S_lgbm_noFS,RMSE_S_pi-lgbm,RMSE_S_pi-lgbm_noFS,RMSE_Y_mlp,RMSE_Y_mlp_noFS,RMSE_Y_lgbm,RMSE_Y_lgbm_noFS,RMSE_Y_pi-lgbm,RMSE_Y_pi-lgbm_noFS,R2_mlp,R2_mlp_noFS,R2_lgbm,R2_lgbm_noFS,R2_pi-lgbm,R2_pi-lgbm_noFS,R2_S_mlp,R2_S_mlp_noFS,R2_S_lgbm,R2_S_lgbm_noFS,R2_S_pi-lgbm,R2_S_pi-lgbm_noFS,R2_Y_mlp,R2_Y_mlp_noFS,R2_Y_lgbm,R2_Y_lgbm_noFS,R2_Y_pi-lgbm,R2_Y_pi-lgbm_noFS,R2adj_mlp,R2adj_mlp_noFS,R2adj_lgbm,R2adj_lgbm_noFS,R2adj_pi-lgbm,R2adj_pi-lgbm_noFS,R2adj_S_mlp,R2adj_S_mlp_noFS,R2adj_S_lgbm,R2adj_S_lgbm_noFS,R2adj_S_pi-lgbm,R2adj_S_pi-lgbm_noFS,R2adj_Y_mlp,R2adj_Y_mlp_noFS,R2adj_Y_lgbm,R2adj_Y_lgbm_noFS,R2adj_Y_pi-lgbm,R2adj_Y_pi-lgbm_noFS,R_mlp,R_mlp_noFS,R_lgbm,R_lgbm_noFS,R_pi-lgbm,R_pi-lgbm_noFS,R_S_mlp,R_S_mlp_noFS,R_S_lgbm,R_S_lgbm_noFS,R_S_pi-lgbm,R_S_pi-lgbm_noFS,R_Y_mlp,R_Y_mlp_noFS,R_Y_lgbm,R_Y_lgbm_noFS,R_Y_pi-lgbm,R_Y_pi-lgbm_noFS
test1_lgbm_Anc5_nv8_nd9,lgbm,5,12,1.9658152673925675,1.9196253572664563,2.0096698576757324,2.025218645035144,1.976860675392536,1.9968481938365847,0.9089753334484404,0.5855953740695164,1.0092680059518415,1.0476646587551766,1.072392565879806,1.0939745633304154,7.874270666213262,7.740846906389509,7.024198455122192,6.958044185193901,13.027648994796598,13.364880917925166,2.5101568287463896,2.431753605724117,2.601699419086196,2.61230363899056,2.5883573551005328,2.609222133903287,1.0124575182756304,0.7316053191591919,1.306974577137468,1.352799087200415,1.263773296357502,1.284145818444604,10.630103983942796,9.66051689359648,9.117258685241069,8.880446574820489,15.364629772998128,15.720718308781189,0.5837214228608443,0.6093197235197441,0.552805360184878,0.5491525058325384,0.5573802166960917,0.5502155288403863,0.9015377383592394,0.948587361025536,0.835921956967884,0.8242146043385705,0.8465896938515463,0.8416037587418779,-0.6456724620343279,-0.3591553684916337,-0.2105895781750679,-0.1485184813379432,-2.438053069417572,-2.5992594038349184,0.5735476083482783,0.5661982801996275,0.5418759596191316,0.4993900892577634,0.5465626252507824,0.5005704437234311,2.083084878048366,1.0145010007363873,2.8048584733532764,1.049580496212198,2.687513367632991,1.0446758629189574,-1.3266403773588773,7.19170778979522,-0.7115231967302686,6.232139748317297,-3.86069571883174,17.39662617302574,0.7656427497819458,0.7814780908156751,0.7891473438021548,0.7922419925234843,0.7986144770137987,0.7958928130020019,0.9542006320038764,0.9799339081316554,0.9941585571617204,0.993473495349027,0.9881510810516676,0.9884444084619316,-0.0244385946637155,-0.0082522534605594,0.0033557572765438,0.0603424927474566,0.1150511263142696,0.0936273630127959
test1_linreg_nc5_nv8_nd9,linreg,5,17,1.822776187506933,1.8442624778974623,1.977916693214435,1.9753163281187505,1.9268534255696328,1.942789334798799,0.5753500688643681,0.2598011607215516,1.0175484062463287,1.0190218904621344,1.0407082320192462,1.0551565546524373,6.75856690179734,7.893004099527995,7.052457875226181,7.582072105401877,12.654207265716682,12.793805994466368,2.3199514762490416,2.344363093174376,2.526703772466192,2.5415489037698906,2.503380414457763,2.5272724562361235,0.7549737102356725,0.3637422107697454,1.2777357766955175,1.2756623901553352,1.2424723350856692,1.262166118646029,8.381447302862101,10.212204360009238,8.464855289161076,9.094891816625664,14.579063757789555,14.806745213916091,0.6444176858036993,0.6368951073117438,0.5782151203078301,0.5732443390634878,0.5859659587003698,0.578025237179524,0.9452505393199064,0.9872912278987878,0.8431811379048367,0.8436896660621289,0.8517175876657672,0.8469796385483787,-0.0230725065479535,-0.5188237175044061,-0.0435360392424046,-0.2046571185182424,-2.095477465198593,-2.192916660247474,0.6319796213153513,0.5968173045867707,0.5634613282198324,0.5261410652294357,0.5714832864738395,0.5314496562942618,1.100374011246838,1.0035845254644444,1.287501247174466,1.0440875300850403,1.2718510892794268,1.0431595891273804,-0.7477488653527542,7.919085824186739,-0.7827074003724412,6.487882428805326,-4.2881073363809294,15.54550923001627,0.8046551732633845,0.7985818779377497,0.814917136269703,0.8099333115635887,0.8149602687050618,0.8128994421559063,0.9758977265036208,0.9945639267990364,0.9938071312103278,0.9944537602284964,0.9851423370044992,0.9869511130290298,0.2710687816454756,-0.114865173406186,0.0591310499065043,-0.2280545416129918,0.2737169539715319,0.2205996305360538
test1_linreg_Anc5_nv8_nd9,linreg,5,15,1.926949451130534,1.930645862269023,2.017682193148516,2.025218645035144,1.9857969203032453,1.9968481938365847,0.796682770290072,0.5883082198718236,1.0154354303988873,1.0476646587551766,1.117821574938804,1.0939745633304154,7.186702909923735,8.48954318818592,7.100778866950122,6.958044185193901,13.788190325313805,13.364880917925166,2.463043426626718,2.444824958569816,2.6135476190207068,2.61230363899056,2.6105928518312127,2.609222133903287,0.9523450971238022,0.7227128667052504,1.3294503895234786,1.352799087200415,1.318826461076485,1.284145818444604,9.205378859016896,10.336903579204568,9.1728522876359,8.880446574820489,16.10335581861639,15.720718308781189,0.5992011308196612,0.6051084047808161,0.548723016083808,0.5491525058325384,0.5497428288948021,0.5502155288403863,0.9128826034487536,0.9498295771847396,0.8302301914317294,0.8242146043385705,0.8329326852486835,0.8416037587418779,-0.234103859604158,-0.5561422952394419,-0.2253980257929766,-0.1485184813379432,-2.776601441889176,-2.5992594038349184,0.5868814934473148,0.5615221359928266,0.5348517973158923,0.4993900892577634,0.5359029568321423,0.5005704437234311,1.2395728405159272,1.0141506320760991,1.4668669735627442,1.049580496212198,1.4594351155661205,1.0446758629189574,-0.9460868555296338,8.089092678313012,-0.9323584252889248,6.232139748317297,-4.955409966056008,17.39662617302574,0.7760779249527425,0.7784114093899208,0.7881791612124089,0.7922419925234843,0.8002762174768246,0.7958928130020019,0.9626720891219012,0.9790307516808312,0.9936430606485454,0.993473495349027,0.9896131465696696,0.9884444084619316,0.158461083423671,-0.1091967563319801,0.0004695235939643,0.0603424927474566,0.0403550537777765,0.0936273630127959
test1_linreg_DSnc5_nv8_nd9,linreg,5,6,1.7967287819383264,1.79944959932615,1.711436944363147,1.724654263933665,1.8585547977463024,2.162199723534908,0.2894115570749166,0.3185165230947439,0.2315581059901574,0.2257016635040284,0.8611739219980263,1.4353605976835595,7.695993718646822,8.314889283407302,7.092730838853302,7.135815496924479,11.14949829962742,12.61856166312159,2.3318263610154824,2.295701627193352,2.181282408736948,2.2047939316508747,2.378825073977473,2.66748349032052,0.394047705795562,0.3896935214620683,0.2814609046669242,0.2872304848540677,0.8967947968391199,1.5151808886899656,9.501948147845171,10.802309213963827,8.574573112521614,8.773906985254957,13.287485783026492,14.912841576553143,0.6407682080676795,0.6518124537551273,0.6856552993203044,0.6788422850846991,0.6261414093742061,0.5299047860047366,0.9850853249958144,0.9854131149889864,0.9923905661464218,0.9920754018196516,0.922749313522779,0.7794814361557458,-0.3149029161689896,-0.6994233677934254,-0.0707630887795169,-0.1211260100255744,-1.5713074135415548,-2.238837692095078,0.6364314057505891,0.6133811572601082,0.6818603934770888,0.6433944136812443,0.6216280259863696,0.4780178970427869,0.9671877149907918,1.004114249618491,0.983259245522128,1.0022351430765084,0.8300484897501138,1.0621975436483797,-0.540314844655102,8.74181756439227,-0.2543224754274342,6.107351823449839,-2.0121029701486783,15.754705041766464,0.8038619318872477,0.8106458626502513,0.8304533230062932,0.8263472764965542,0.8222314420735186,0.8228785934333427,0.9993622929366108,0.9985802877227272,0.9991088234278768,0.9992951782395024,0.999276278167592,0.994840523850914,0.0606359824438786,-0.1346368731495993,-0.1198682248847712,-0.3092666292345166,0.1960149906315166,0.0135421946526388
test2_linreg_nc5_nv8_nd9,linreg,5,14,1.855620191210792,1.8309570735409144,1.9740255776202489,1.9753163281187505,1.9337529376414784,1.942789334798799,0.7406950507845197,0.2780171065103439,1.022394352789428,1.0190218904621344,1.0501975036128932,1.0551565546524373,7.019883292061942,7.682164873395648,6.759587549828487,7.582072105401877,12.950964629607917,12.793805994466368,2.397670698733871,2.3306665822331007,2.5302686592764925,2.5415489037698906,2.5217970410099024,2.5272724562361235,0.9395649290660788,0.3593515294135204,1.2941557134343489,1.2756623901553352,1.2549536096658331,1.262166118646029,9.055149824670952,9.875762514038156,8.396552159026552,9.094891816625664,14.905814731993123,14.806745213916091,0.6201943498340938,0.6411254609128059,0.577024101333242,0.5732443390634878,0.5798516996682266,0.578025237179524,0.9152050901254392,0.9875961877800812,0.8391247422506111,0.8436896660621289,0.8487234777168464,0.8469796385483787,-0.1941521287649719,-0.4203966905998286,-0.0267633459341096,-0.2046571185182424,-2.2357861680791893,-2.192916660247474,0.6093205684387509,0.6015145846338661,0.5649143619031098,0.5261410652294357,0.5678229139736564,0.5314496562942618,1.3109146695400564,1.0034985111389514,1.5898759450810926,1.0440875300850403,1.5546805817048963,1.0431595891273804,-0.8133421214579202,7.470696034954774,-0.5591591549369812,6.487882428805326,-3.913601218194324,15.54550923001627,0.7906221043289094,0.8016295202104597,0.8147999542527722,0.8099333115635887,0.812396883391409,0.8128994421559063,0.9626429856252224,0.9949770997208328,0.9929078580443148,0.9944537602284964,0.9862522007094354,0.9869511130290298,0.1493098764819115,-0.1384285181105991,0.1529932985935565,-0.2280545416129918,0.2294531912595376,0.2205996305360538
test2_linreg_Anc5_nv8_nd9,linreg,5,22,1.9159622405256544,1.907428862793105,2.023591746105801,2.025218645035144,1.9874195470867293,1.9968481938365847,0.6558571372713359,0.6006307232947575,1.0004712525416115,1.0476646587551766,1.112727998258215,1.0939745633304154,7.883506048293341,7.863077254522414,7.070761377481386,6.958044185193901,13.626772057627392,13.364880917925166,2.435892941093442,2.4306393977533483,2.610661235998596,2.61230363899056,2.6106354870949,2.609222133903287,0.8445086752231797,0.7451389172966999,1.3166628421706963,1.352799087200415,1.3095731442747751,1.284145818444604,10.013439810201415,9.702306896714772,9.188167433174067,8.880446574820489,16.01454933361044,15.720718308781189,0.6079885581860233,0.6096776539876667,0.5497192397204052,0.5491525058325384,0.5497281218982965,0.5502155288403863,0.931494661252546,0.9466676549082468,0.833480404761602,0.8242146043385705,0.8352688583126326,0.8416037587418779,-0.4602760405252208,-0.3709398226959217,-0.2294933312637583,-0.1485184813379432,-2.7350620371903624,-2.5992594038349184,0.5900587209304984,0.5665957173417138,0.5291242777117751,0.4993900892577634,0.529133566143125,0.5005704437234311,1.068505338747454,1.0150424563079303,1.166519595238398,1.049580496212198,1.1647311416873674,1.0446758629189574,-2.151121982186003,7.245392525614754,-1.6531171885165312,6.232139748317297,-7.0598707118318345,17.39662617302574,0.7836037838925327,0.781988060725769,0.7865643864335077,0.7922419925234843,0.7994209860621808,0.7958928130020019,0.9754995237834896,0.9786382743098816,0.9941789651962324,0.993473495349027,0.9901438936905388,0.9884444084619316,0.0644621693754478,-0.0308210861695067,0.0204473386186774,0.0603424927474566,0.0395495590339061,0.0936273630127959
test2_linreg_DSnc5_nv8_nd9,linreg,5,11,1.8389717364081568,1.8312657220346475,1.7235350326177885,1.724654263933665,1.877348952734726,2.162199723534908,0.3710634519183449,0.3881989044535679,0.2205601368400727,0.2257016635040284,1.0305082259469112,1.4353605976835595,9.343786126091366,9.332043034689766,7.031511324903975,7.135815496924479,12.574183639060584,12.61856166312159,2.3538156328920885,2.3338989433819948,2.200444639814861,2.2047939316508747,2.432924427325296,2.66748349032052,0.4703816202501827,0.4596724313579051,0.2790388133498448,0.2872304848540677,1.059760039866301,1.5151808886899656,11.71858621866319,12.238987828301502,8.60744656804625,8.773906985254957,14.69839262953141,14.912841576553143,0.633961105388171,0.6401293368625558,0.6801081003598963,0.6788422850846991,0.6089434296201253,0.5299047860047366,0.9787471647717184,0.9797038761863718,0.9925209674998544,0.9920754018196516,0.8921224022184016,0.7794814361557458,-0.9999485144886596,-1.1815209197199144,-0.0789890744031265,-0.1211260100255744,-2.146357482854321,-2.238837692095078,0.6257773089639227,0.600408513116701,0.672956045693146,0.6433944136812443,0.6002002949165102,0.4780178970427869,-inf,1.0057245477423054,-inf,1.0022351430765084,-inf,1.0621975436483797,-1.733262969801168,10.93803974539072,-0.4746184016842727,6.107351823449839,-3.30002189323424,15.754705041766464,0.8020335002264312,0.8058991678054774,0.8269951826741924,0.8263472764965542,0.8248471109057598,0.8228785934333427,0.9992804457902758,0.999048868686193,0.9993221390863696,0.9992951782395024,0.9992598663869504,0.994840523850914,0.0042766589327315,-0.2265060210696751,-0.2434895463524342,-0.3092666292345166,0.3008666025946205,0.0135421946526388
test3_linreg_nc5_nv8_nd9,linreg,5,13,1.927842912692872,1.845846987432904,1.9728731200442389,1.9753163281187505,1.9454044474175225,1.942789334798799,0.9321569790915838,0.3137165601291351,1.0294175195537614,1.0190218904621344,1.0667039801246831,1.0551565546524373,6.825301397414434,7.879299708775112,7.048362280930519,7.582072105401877,13.228478559405218,12.793805994466368,2.491797522981841,2.3442754229600404,2.5376513975698405,2.5415489037698906,2.53192597614683,2.5272724562361235,1.0876051593444689,0.4099563234184512,1.2805752031638964,1.2756623901553352,1.2624377973372274,1.262166118646029,8.57845069833635,10.08953954960438,8.730923506077493,9.094891816625664,15.262480492022943,14.806745213916091,0.5897884833961815,0.6369222642727412,0.5745522088403994,0.5732443390634878,0.576469824483673,0.578025237179524,0.8863789741802899,0.983856735334841,0.8424833874168609,0.8436896660621289,0.8469137568152282,0.8469796385483787,-0.0717317468131912,-0.4825558756466641,-0.1101680969458944,-0.2046571185182424,-2.392490342105511,-2.192916660247474,0.5789053207107742,0.5968474590048318,0.5632648184626957,0.5261410652294357,0.5652333096230358,0.5314496562942618,1.6249156420084057,1.0045532284953014,1.866341369207265,1.0440875300850403,1.841974337516245,1.0431595891273804,-0.5693214864050302,7.7538656557236925,-0.625603284813631,6.487882428805326,-3.967575143797355,15.54550923001627,0.7710821001313939,0.7986463061639564,0.8121696936756106,0.8099333115635887,0.8120983802356752,0.8128994421559063,0.9485834302195356,0.993046409429754,0.9917573410969096,0.9944537602284964,0.9870894122417888,0.9869511130290298,0.2018359018324026,-0.144305782291723,-0.0407939197585672,-0.2280545416129918,0.157670022334773,0.2205996305360538
test3_linreg_Anc5_nv8_nd9,linreg,5,19,1.9073832758835385,1.9007582725986605,2.043994266569204,2.025218645035144,2.0085711879839265,1.9968481938365847,0.6749110534077598,0.5421975217168292,1.0309833410008435,1.0476646587551766,1.114397815123355,1.0939745633304154,7.991962251209077,7.920758565266927,7.19786866420759,6.958044185193901,13.725366107929071,13.364880917925166,2.446118879124382,2.416331271326784,2.635204148758201,2.61230363899056,2.635611577880399,2.609222133903287,0.8079353327749315,0.667712673635105,1.3362441894533983,1.352799087200415,1.30772063029326,1.284145818444604,10.209460288691728,9.87870869350518,9.19682623791264,8.880446574820489,16.08037853012464,15.720718308781189,0.6046903024032839,0.6142594474683238,0.5412132354797414,0.5491525058325384,0.5410713583967615,0.5502155288403863,0.9372997330140992,0.9571751917805508,0.8284906317644243,0.8242146043385705,0.835734583959217,0.8416037587418779,-0.5180075958320609,-0.4212442945725192,-0.2318117389454783,-0.1485184813379432,-2.7658317423266467,-2.5992594038349184,0.5891719465058922,0.5716832275420902,0.5232030112527064,0.4993900892577634,0.5230555646148161,0.5005704437234311,1.0862128671056137,1.012078792061896,1.2358253813239166,1.049580496212198,1.2258649470560767,1.0446758629189574,-1.8290141558688409,7.474557341941477,-1.2956491498529368,6.232139748317297,-6.018140974336023,17.39662617302574,0.7794646539605466,0.7848121426497197,0.783167659950299,0.7922419925234843,0.7924314703559279,0.7958928130020019,0.9735471784511256,0.982808161655408,0.995252666184564,0.993473495349027,0.988930452647644,0.9884444084619316,-0.0305098215393527,-0.0377143124858444,0.0116381037641514,0.0603424927474566,0.0391147895417368,0.0936273630127959
test3_linreg_DSnc5_nv8_nd9,linreg,5,10,1.771237463264416,1.7988760071392056,1.7215811045127365,1.724654263933665,1.8348659380305627,2.162199723534908,0.3011767353087746,0.3429739446624486,0.242739416151576,0.2257016635040284,0.8525160315623334,1.4353605976835595,7.403092736289615,8.517599718911308,7.00070997235416,7.135815496924479,10.985302474726272,12.61856166312159,2.30833509644824,2.307588581156438,2.192976205009505,2.2047939316508747,2.377828068272285,2.66748349032052,0.3963417406002308,0.4283360693507255,0.2930661534355144,0.2872304848540677,0.888688657173743,1.5151808886899656,9.513810926596962,11.031706779610571,8.575078119919107,8.773906985254957,13.139350346942315,14.912841576553143,0.6479696893766469,0.6481973456786834,0.6822758780872265,0.6788422850846991,0.6264547245828213,0.5299047860047366,0.984911161423872,0.9823767711126048,0.9917501221936728,0.9920754018196516,0.9241395417426058,0.7794814361557458,-0.3181881665414865,-0.7723675744475376,-0.0708892196544859,-0.1211260100255744,-1.5142945954560505,-2.238837692095078,0.6408291151246519,0.6093670306321805,0.6758311697319979,0.6433944136812443,0.618877741308639,0.4780178970427869,0.8340227756625935,1.004970654301573,0.9092513441304004,1.0022351430765084,0.165534959168664,1.0621975436483797,-0.7434101557484178,9.074118950261004,-0.4163373550269009,6.107351823449839,-2.325357368183808,15.754705041766464,0.8085856077184534,0.8096041022190228,0.8285915223855946,0.8263472764965542,0.8221310058475115,0.8228785934333427,0.9992672393720624,0.9989717606190324,0.9991863655095689,0.9992951782395024,0.999461807902956,0.994840523850914,0.0123515173122092,-0.1780450761688833,-0.1162705504510705,-0.3092666292345166,0.1837001223136844,0.0135421946526388
